date,secao,secao_nome,saldo,admissoes,fonte
2017-10-01,J,Informação e comunicação,544,23342,CAGED Antigo
2017-10-01,K,Atividades financeiras,82,12802,CAGED Antigo
2017-10-01,L,Atividades imobiliárias,25,4413,CAGED Antigo
2017-10-01,M,Atividades profissionais e científicas,2638,34179,CAGED Antigo
2017-10-01,N,Atividades administrativas e serviços,1308,148517,CAGED Antigo
2017-10-01,O,Administração pública,-244,2930,CAGED Antigo
2017-10-01,P,Educação,749,25939,CAGED Antigo
2017-10-01,Q,Saúde humana e serviço social,5167,47444,CAGED Antigo
2017-10-01,R,"Artes, cultura e esporte",53,7250,CAGED Antigo
2017-10-01,S,Outros serviços,-1522,24767,CAGED Antigo
2017-10-01,T,Serviços domésticos,-62,246,CAGED Antigo
2017-10-01,U,Organismos internacionais,-142,130,CAGED Antigo
2017-11-01,A,Agropecuária,-21522,59360,CAGED Antigo
2017-11-01,B,Indústria extrativa,-1109,2299,CAGED Antigo
2017-11-01,C,Indústria de transformação,-28252,152739,CAGED Antigo
2017-11-01,D,Eletricidade e gás,-596,911,CAGED Antigo
2017-11-01,E,"Água, esgoto e resíduos",-275,4403,CAGED Antigo
2017-11-01,F,Construção,-24490,96382,CAGED Antigo
2017-11-01,G,Comércio e reparação,68340,349843,CAGED Antigo
2017-11-01,H,Transporte e armazenagem,2048,56830,CAGED Antigo
2017-11-01,I,Alojamento e alimentação,4199,78795,CAGED Antigo
2017-11-01,J,Informação e comunicação,1807,22379,CAGED Antigo
2017-11-01,K,Atividades financeiras,1128,11473,CAGED Antigo
2017-11-01,L,Atividades imobiliárias,12,4242,CAGED Antigo
2017-11-01,M,Atividades profissionais e científicas,-633,31478,CAGED Antigo
2017-11-01,N,Atividades administrativas e serviços,-2753,142378,CAGED Antigo
2017-11-01,O,Administração pública,-2345,2509,CAGED Antigo
2017-11-01,P,Educação,-5206,20365,CAGED Antigo
2017-11-01,Q,Saúde humana e serviço social,208,44211,CAGED Antigo
2017-11-01,R,"Artes, cultura e esporte",45,7425,CAGED Antigo
2017-11-01,S,Outros serviços,-2813,23445,CAGED Antigo
2017-11-01,T,Serviços domésticos,-18,220,CAGED Antigo
2017-11-01,U,Organismos internacionais,-67,111,CAGED Antigo
2018-01-01,A,Agropecuária,15596,83318,CAGED Antigo
2018-01-01,B,Indústria extrativa,-356,3048,CAGED Antigo
2018-01-01,C,Indústria de transformação,48543,219743,CAGED Antigo
2018-01-01,D,Eletricidade e gás,136,1090,CAGED Antigo
2018-01-01,E,"Água, esgoto e resíduos",1212,6775,CAGED Antigo
2018-01-01,F,Construção,16013,123598,CAGED Antigo
2018-01-01,G,Comércio e reparação,-47338,309007,CAGED Antigo
2018-01-01,H,Transporte e armazenagem,-5333,54635,CAGED Antigo
2018-01-01,I,Alojamento e alimentação,4405,91183,CAGED Antigo
2018-01-01,J,Informação e comunicação,4925,27313,CAGED Antigo
2018-01-01,K,Atividades financeiras,3120,13597,CAGED Antigo
2018-01-01,L,Atividades imobiliárias,637,5064,CAGED Antigo
2018-01-01,M,Atividades profissionais e científicas,5980,42337,CAGED Antigo
2018-01-01,N,Atividades administrativas e serviços,12552,164640,CAGED Antigo
2018-01-01,O,Administração pública,-817,3786,CAGED Antigo
2018-01-01,P,Educação,7628,43526,CAGED Antigo
2018-01-01,Q,Saúde humana e serviço social,9077,52803,CAGED Antigo
2018-01-01,R,"Artes, cultura e esporte",1476,9915,CAGED Antigo
2018-01-01,S,Outros serviços,410,28781,CAGED Antigo
2018-01-01,T,Serviços domésticos,23,248,CAGED Antigo
2018-01-01,U,Organismos internacionais,-67,91,CAGED Antigo
2018-02-01,A,Agropecuária,-4048,75800,CAGED Antigo
2018-02-01,B,Indústria extrativa,497,3753,CAGED Antigo
2018-02-01,C,Indústria de transformação,14583,213406,CAGED Antigo
2018-02-01,D,Eletricidade e gás,119,1135,CAGED Antigo
2018-02-01,E,"Água, esgoto e resíduos",701,6013,CAGED Antigo
2018-02-01,F,Construção,-3786,106241,CAGED Antigo
2018-02-01,G,Comércio e reparação,-23855,296476,CAGED Antigo
2018-02-01,H,Transporte e armazenagem,2853,60978,CAGED Antigo
2018-02-01,I,Alojamento e alimentação,-3295,85030,CAGED Antigo
2018-02-01,J,Informação e comunicação,902,25043,CAGED Antigo
2018-02-01,K,Atividades financeiras,811,11870,CAGED Antigo
2018-02-01,L,Atividades imobiliárias,255,4714,CAGED Antigo
2018-02-01,M,Atividades profissionais e científicas,4125,37729,CAGED Antigo
2018-02-01,N,Atividades administrativas e serviços,4723,152395,CAGED Antigo
2018-02-01,O,Administração pública,9567,14253,CAGED Antigo
2018-02-01,P,Educação,44619,84211,CAGED Antigo
2018-02-01,Q,Saúde humana e serviço social,5762,53046,CAGED Antigo
2018-02-01,R,"Artes, cultura e esporte",-612,7939,CAGED Antigo
2018-02-01,S,Outros serviços,7259,34600,CAGED Antigo
2018-02-01,T,Serviços domésticos,35,227,CAGED Antigo
2018-02-01,U,Organismos internacionais,-27,106,CAGED Antigo
2018-03-01,A,Agropecuária,-17953,76819,CAGED Antigo
2018-03-01,B,Indústria extrativa,209,3461,CAGED Antigo
2018-03-01,C,Indústria de transformação,8919,218191,CAGED Antigo
2018-03-01,D,Eletricidade e gás,-73,1025,CAGED Antigo
2018-03-01,E,"Água, esgoto e resíduos",572,6863,CAGED Antigo
2018-03-01,F,Construção,7823,119623,CAGED Antigo
2018-03-01,G,Comércio e reparação,-5172,332462,CAGED Antigo
2018-03-01,H,Transporte e armazenagem,9623,68243,CAGED Antigo
2018-03-01,I,Alojamento e alimentação,-5222,86683,CAGED Antigo
2018-03-01,J,Informação e comunicação,3155,27348,CAGED Antigo
2018-03-01,K,Atividades financeiras,252,13414,CAGED Antigo
2018-03-01,L,Atividades imobiliárias,638,5429,CAGED Antigo
2018-03-01,M,Atividades profissionais e científicas,3967,42824,CAGED Antigo
2018-03-01,N,Atividades administrativas e serviços,15342,173454,CAGED Antigo
2018-03-01,O,Administração pública,3714,7869,CAGED Antigo
2018-03-01,P,Educação,18978,55150,CAGED Antigo
2018-03-01,Q,Saúde humana e serviço social,8874,58183,CAGED Antigo
2018-03-01,R,"Artes, cultura e esporte",-370,9087,CAGED Antigo
2018-03-01,S,Outros serviços,2898,33717,CAGED Antigo
2018-03-01,T,Serviços domésticos,-34,216,CAGED Antigo
2018-03-01,U,Organismos internacionais,11,92,CAGED Antigo
2018-04-01,A,Agropecuária,1238,79124,CAGED Antigo
2018-04-01,B,Indústria extrativa,655,3592,CAGED Antigo
2018-04-01,C,Indústria de transformação,22583,215138,CAGED Antigo
2018-04-01,D,Eletricidade e gás,214,1171,CAGED Antigo
2018-04-01,E,"Água, esgoto e resíduos",532,6520,CAGED Antigo
2018-04-01,F,Construção,15044,121894,CAGED Antigo
2018-04-01,G,Comércio e reparação,10212,326097,CAGED Antigo
2018-04-01,H,Transporte e armazenagem,12527,68692,CAGED Antigo
2018-04-01,I,Alojamento e alimentação,599,82434,CAGED Antigo
2018-04-01,J,Informação e comunicação,4987,28480,CAGED Antigo
2018-04-01,K,Atividades financeiras,1958,14160,CAGED Antigo
2018-04-01,L,Atividades imobiliárias,904,5484,CAGED Antigo
2018-04-01,M,Atividades profissionais e científicas,3903,39767,CAGED Antigo
2018-04-01,N,Atividades administrativas e serviços,11471,166032,CAGED Antigo
2018-04-01,O,Administração pública,1005,5451,CAGED Antigo
2018-04-01,P,Educação,10032,41501,CAGED Antigo
2018-04-01,Q,Saúde humana e serviço social,12721,59458,CAGED Antigo
2018-04-01,R,"Artes, cultura e esporte",542,8228,CAGED Antigo
2018-04-01,S,Outros serviços,4698,31622,CAGED Antigo
2018-04-01,T,Serviços domésticos,9,217,CAGED Antigo
2018-04-01,U,Organismos internacionais,64,163,CAGED Antigo
2018-05-01,A,Agropecuária,29275,102977,CAGED Antigo
2018-05-01,B,Indústria extrativa,-12,3364,CAGED Antigo
2018-05-01,C,Indústria de transformação,-6208,191621,CAGED Antigo
2018-05-01,D,Eletricidade e gás,-11,1223,CAGED Antigo
2018-05-01,E,"Água, esgoto e resíduos",573,6733,CAGED Antigo
2018-05-01,F,Construção,2429,124536,CAGED Antigo
2018-05-01,G,Comércio e reparação,-11534,317264,CAGED Antigo
2018-05-01,H,Transporte e armazenagem,119,61794,CAGED Antigo
2018-05-01,I,Alojamento e alimentação,-6834,79388,CAGED Antigo
2018-05-01,J,Informação e comunicação,3047,27848,CAGED Antigo
2018-05-01,K,Atividades financeiras,1613,13786,CAGED Antigo
2018-05-01,L,Atividades imobiliárias,17,5375,CAGED Antigo
2018-05-01,M,Atividades profissionais e científicas,1908,39876,CAGED Antigo
2018-05-01,N,Atividades administrativas e serviços,4639,161742,CAGED Antigo
2018-05-01,O,Administração pública,179,4394,CAGED Antigo
2018-05-01,P,Educação,3066,35378,CAGED Antigo
2018-05-01,Q,Saúde humana e serviço social,9645,59379,CAGED Antigo
2018-05-01,R,"Artes, cultura e esporte",-444,7797,CAGED Antigo
2018-05-01,S,Outros serviços,2146,32725,CAGED Antigo
2018-05-01,T,Serviços domésticos,-1,235,CAGED Antigo
2018-05-01,U,Organismos internacionais,47,141,CAGED Antigo
2018-06-01,A,Agropecuária,41039,111834,CAGED Antigo
2018-06-01,B,Indústria extrativa,-163,3094,CAGED Antigo
2018-06-01,C,Indústria de transformação,-19240,164588,CAGED Antigo
2018-06-01,D,Eletricidade e gás,121,1089,CAGED Antigo
2018-06-01,E,"Água, esgoto e resíduos",997,6672,CAGED Antigo
2018-06-01,F,Construção,-1910,110277,CAGED Antigo
2018-06-01,G,Comércio e reparação,-21459,287679,CAGED Antigo
2018-06-01,H,Transporte e armazenagem,1516,58553,CAGED Antigo
2018-06-01,I,Alojamento e alimentação,-6269,71129,CAGED Antigo
2018-06-01,J,Informação e comunicação,1034,25368,CAGED Antigo
2018-06-01,K,Atividades financeiras,2088,13973,CAGED Antigo
2018-06-01,L,Atividades imobiliárias,-99,4638,CAGED Antigo
2018-06-01,M,Atividades profissionais e científicas,2419,36805,CAGED Antigo
2018-06-01,N,Atividades administrativas e serviços,1199,150082,CAGED Antigo
2018-06-01,O,Administração pública,-882,3387,CAGED Antigo
2018-06-01,P,Educação,-8846,27925,CAGED Antigo
2018-06-01,Q,Saúde humana e serviço social,8700,55638,CAGED Antigo
2018-06-01,R,"Artes, cultura e esporte",-325,7310,CAGED Antigo
2018-06-01,S,Outros serviços,-596,27186,CAGED Antigo
2018-06-01,T,Serviços domésticos,15,218,CAGED Antigo
2018-06-01,U,Organismos internacionais,0,86,CAGED Antigo
2018-07-01,A,Agropecuária,17565,90128,CAGED Antigo
2018-07-01,B,Indústria extrativa,509,3758,CAGED Antigo
2018-07-01,C,Indústria de transformação,6431,188818,CAGED Antigo
2018-07-01,D,Eletricidade e gás,493,1466,CAGED Antigo
2018-07-01,E,"Água, esgoto e resíduos",1219,6661,CAGED Antigo
2018-07-01,F,Construção,9842,121245,CAGED Antigo
2018-07-01,G,Comércio e reparação,198,298229,CAGED Antigo
2018-07-01,H,Transporte e armazenagem,3107,61017,CAGED Antigo
2018-07-01,I,Alojamento e alimentação,-6539,73974,CAGED Antigo
2018-07-01,J,Informação e comunicação,3853,27756,CAGED Antigo
2018-07-01,K,Atividades financeiras,2666,14307,CAGED Antigo
2018-07-01,L,Atividades imobiliárias,390,4965,CAGED Antigo
2018-07-01,M,Atividades profissionais e científicas,6700,41135,CAGED Antigo
2018-07-01,N,Atividades administrativas e serviços,5890,159715,CAGED Antigo
2018-07-01,O,Administração pública,-1485,3250,CAGED Antigo
2018-07-01,P,Educação,-14445,29782,CAGED Antigo
2018-07-01,Q,Saúde humana e serviço social,8301,55711,CAGED Antigo
2018-07-01,R,"Artes, cultura e esporte",398,7721,CAGED Antigo
2018-07-01,S,Outros serviços,2247,29296,CAGED Antigo
2018-07-01,T,Serviços domésticos,-8,195,CAGED Antigo
2018-07-01,U,Organismos internacionais,-13,58,CAGED Antigo
2018-08-01,A,Agropecuária,-3587,77594,CAGED Antigo
2018-08-01,B,Indústria extrativa,459,3852,CAGED Antigo
2018-08-01,C,Indústria de transformação,15061,210569,CAGED Antigo
2018-08-01,D,Eletricidade e gás,257,1356,CAGED Antigo
2018-08-01,E,"Água, esgoto e resíduos",1205,6710,CAGED Antigo
2018-08-01,F,Construção,11531,131814,CAGED Antigo
2018-08-01,G,Comércio e reparação,18864,332596,CAGED Antigo
2018-08-01,H,Transporte e armazenagem,7088,69214,CAGED Antigo
2018-08-01,I,Alojamento e alimentação,2673,85654,CAGED Antigo
2018-08-01,J,Informação e comunicação,5741,32268,CAGED Antigo
2018-08-01,K,Atividades financeiras,1965,15677,CAGED Antigo
2018-08-01,L,Atividades imobiliárias,179,5376,CAGED Antigo
2018-08-01,M,Atividades profissionais e científicas,5350,42857,CAGED Antigo
2018-08-01,N,Atividades administrativas e serviços,6372,169274,CAGED Antigo
2018-08-01,O,Administração pública,492,4920,CAGED Antigo
2018-08-01,P,Educação,20959,58401,CAGED Antigo
2018-08-01,Q,Saúde humana e serviço social,10582,61383,CAGED Antigo
2018-08-01,R,"Artes, cultura e esporte",447,8612,CAGED Antigo
2018-08-01,S,Outros serviços,4733,34927,CAGED Antigo
2018-08-01,T,Serviços domésticos,21,215,CAGED Antigo
2018-08-01,U,Organismos internacionais,39,153,CAGED Antigo
2018-09-01,A,Agropecuária,-2762,75909,CAGED Antigo
2018-09-01,B,Indústria extrativa,272,3191,CAGED Antigo
2018-09-01,C,Indústria de transformação,35934,200341,CAGED Antigo
2018-09-01,D,Eletricidade e gás,437,1340,CAGED Antigo
2018-09-01,E,"Água, esgoto e resíduos",922,6306,CAGED Antigo
2018-09-01,F,Construção,12247,117527,CAGED Antigo
2018-09-01,G,Comércio e reparação,28013,309426,CAGED Antigo
2018-09-01,H,Transporte e armazenagem,5334,60931,CAGED Antigo
2018-09-01,I,Alojamento e alimentação,8416,82229,CAGED Antigo
2018-09-01,J,Informação e comunicação,6723,29752,CAGED Antigo
2018-09-01,K,Atividades financeiras,3776,14320,CAGED Antigo
2018-09-01,L,Atividades imobiliárias,177,4713,CAGED Antigo
2018-09-01,M,Atividades profissionais e científicas,8401,41432,CAGED Antigo
2018-09-01,N,Atividades administrativas e serviços,14006,159232,CAGED Antigo
2018-09-01,O,Administração pública,961,3834,CAGED Antigo
2018-09-01,P,Educação,6945,33625,CAGED Antigo
2018-09-01,Q,Saúde humana e serviço social,7332,53697,CAGED Antigo
2018-09-01,R,"Artes, cultura e esporte",736,7509,CAGED Antigo
2018-09-01,S,Outros serviços,-575,28962,CAGED Antigo
2018-09-01,T,Serviços domésticos,19,220,CAGED Antigo
2018-09-01,U,Organismos internacionais,22,95,CAGED Antigo
2018-10-01,A,Agropecuária,-13199,70290,CAGED Antigo
2018-10-01,B,Indústria extrativa,499,3546,CAGED Antigo
2018-10-01,C,Indústria de transformação,7643,192705,CAGED Antigo
2018-10-01,D,Eletricidade e gás,313,1476,CAGED Antigo
2018-10-01,E,"Água, esgoto e resíduos",307,6160,CAGED Antigo
2018-10-01,F,Construção,-55,117385,CAGED Antigo
2018-10-01,G,Comércio e reparação,34494,351247,CAGED Antigo
2018-10-01,H,Transporte e armazenagem,3660,66342,CAGED Antigo
2018-10-01,I,Alojamento e alimentação,6239,87722,CAGED Antigo
2018-10-01,J,Informação e comunicação,-921,28162,CAGED Antigo
2018-10-01,K,Atividades financeiras,1880,13930,CAGED Antigo
2018-10-01,L,Atividades imobiliárias,64,4954,CAGED Antigo
2018-10-01,M,Atividades profissionais e científicas,4980,42118,CAGED Antigo
2018-10-01,N,Atividades administrativas e serviços,1139,167139,CAGED Antigo
2018-10-01,O,Administração pública,-348,3282,CAGED Antigo
2018-10-01,P,Educação,1879,28802,CAGED Antigo
2018-10-01,Q,Saúde humana e serviço social,7773,57076,CAGED Antigo
2018-10-01,R,"Artes, cultura e esporte",152,7684,CAGED Antigo
2018-10-01,S,Outros serviços,1269,29200,CAGED Antigo
2018-10-01,T,Serviços domésticos,-17,218,CAGED Antigo
2018-10-01,U,Organismos internacionais,-18,64,CAGED Antigo
2018-11-01,A,Agropecuária,-23494,59805,CAGED Antigo
2018-11-01,B,Indústria extrativa,-557,2724,CAGED Antigo
2018-11-01,C,Indústria de transformação,-24576,155829,CAGED Antigo
2018-11-01,D,Eletricidade e gás,90,1076,CAGED Antigo
2018-11-01,E,"Água, esgoto e resíduos",-796,5335,CAGED Antigo
2018-11-01,F,Construção,-15130,102789,CAGED Antigo
2018-11-01,G,Comércio e reparação,88876,369981,CAGED Antigo
2018-11-01,H,Transporte e armazenagem,3574,61825,CAGED Antigo
2018-11-01,I,Alojamento e alimentação,10704,87163,CAGED Antigo
2018-11-01,J,Informação e comunicação,1514,25466,CAGED Antigo
2018-11-01,K,Atividades financeiras,1807,12683,CAGED Antigo
2018-11-01,L,Atividades imobiliárias,-49,4461,CAGED Antigo
2018-11-01,M,Atividades profissionais e científicas,2425,35900,CAGED Antigo
2018-11-01,N,Atividades administrativas e serviços,10185,154253,CAGED Antigo
2018-11-01,O,Administração pública,-1090,2797,CAGED Antigo
2018-11-01,P,Educação,-3610,22310,CAGED Antigo
2018-11-01,Q,Saúde humana e serviço social,8325,51607,CAGED Antigo
2018-11-01,R,"Artes, cultura e esporte",675,7369,CAGED Antigo
2018-11-01,S,Outros serviços,-157,25737,CAGED Antigo
2018-11-01,T,Serviços domésticos,1,207,CAGED Antigo
2018-11-01,U,Organismos internacionais,-53,97,CAGED Antigo
2018-12-01,A,Agropecuária,-47085,43182,CAGED Antigo
2018-12-01,B,Indústria extrativa,-1212,2395,CAGED Antigo
2018-12-01,C,Indústria de transformação,-111736,98465,CAGED Antigo
2018-12-01,D,Eletricidade e gás,-950,752,CAGED Antigo
2018-12-01,E,"Água, esgoto e resíduos",-449,4913,CAGED Antigo
2018-12-01,F,Construção,-54773,71943,CAGED Antigo
2018-12-01,G,Comércio e reparação,18285,322999,CAGED Antigo
2018-12-01,H,Transporte e armazenagem,-18715,48314,CAGED Antigo
2018-12-01,I,Alojamento e alimentação,2770,80969,CAGED Antigo
2018-12-01,J,Informação e comunicação,-1236,20615,CAGED Antigo
2018-12-01,K,Atividades financeiras,-1985,10110,CAGED Antigo
2018-12-01,L,Atividades imobiliárias,-537,3558,CAGED Antigo
2018-12-01,M,Atividades profissionais e científicas,-8871,27763,CAGED Antigo
2018-12-01,N,Atividades administrativas e serviços,926,140434,CAGED Antigo
2018-12-01,O,Administração pública,-16953,1625,CAGED Antigo
2018-12-01,P,Educação,-62997,12816,CAGED Antigo
2018-12-01,Q,Saúde humana e serviço social,-9089,42961,CAGED Antigo
2018-12-01,R,"Artes, cultura e esporte",-594,6831,CAGED Antigo
2018-12-01,S,Outros serviços,-19052,20313,CAGED Antigo
2018-12-01,T,Serviços domésticos,-45,133,CAGED Antigo
2018-12-01,U,Organismos internacionais,-164,54,CAGED Antigo
2019-02-01,A,Agropecuária,-3324,78456,CAGED Antigo
2019-02-01,B,Indústria extrativa,945,4106,CAGED Antigo
2019-02-01,C,Indústria de transformação,28516,237584,CAGED Antigo
2019-02-01,D,Eletricidade e gás,-692,1279,CAGED Antigo
2019-02-01,E,"Água, esgoto e resíduos",1805,7376,CAGED Antigo
2019-02-01,F,Construção,11996,122740,CAGED Antigo
2019-02-01,G,Comércio e reparação,7905,340916,CAGED Antigo
2019-02-01,H,Transporte e armazenagem,10512,74991,CAGED Antigo
2019-02-01,I,Alojamento e alimentação,10574,98904,CAGED Antigo
2019-02-01,J,Informação e comunicação,2452,28437,CAGED Antigo
2019-02-01,K,Atividades financeiras,2540,15629,CAGED Antigo
2019-02-01,L,Atividades imobiliárias,763,5534,CAGED Antigo
2019-02-01,M,Atividades profissionais e científicas,4921,43824,CAGED Antigo
2019-02-01,N,Atividades administrativas e serviços,16271,176652,CAGED Antigo
2019-02-01,O,Administração pública,11401,15621,CAGED Antigo
2019-02-01,P,Educação,48636,94360,CAGED Antigo
2019-02-01,Q,Saúde humana e serviço social,9480,61623,CAGED Antigo
2019-02-01,R,"Artes, cultura e esporte",1189,9349,CAGED Antigo
2019-02-01,S,Outros serviços,7185,35621,CAGED Antigo
2019-02-01,T,Serviços domésticos,57,231,CAGED Antigo
2019-02-01,U,Organismos internacionais,7,51,CAGED Antigo
2019-04-01,A,Agropecuária,13678,85112,CAGED Antigo
2019-04-01,B,Indústria extrativa,472,3704,CAGED Antigo
2019-04-01,C,Indústria de transformação,19504,218081,CAGED Antigo
2019-04-01,D,Eletricidade e gás,0,1464,CAGED Antigo
2019-04-01,E,"Água, esgoto e resíduos",834,6369,CAGED Antigo
2019-04-01,F,Construção,15279,122964,CAGED Antigo
2019-04-01,G,Comércio e reparação,13648,339212,CAGED Antigo
2019-04-01,H,Transporte e armazenagem,8186,72996,CAGED Antigo
2019-04-01,I,Alojamento e alimentação,2555,88304,CAGED Antigo
2019-04-01,J,Informação e comunicação,5158,31406,CAGED Antigo
2019-04-01,K,Atividades financeiras,2611,16118,CAGED Antigo
2019-04-01,L,Atividades imobiliárias,819,5590,CAGED Antigo
2019-04-01,M,Atividades profissionais e científicas,4523,44228,CAGED Antigo
2019-04-01,N,Atividades administrativas e serviços,8244,179947,CAGED Antigo
2019-04-01,O,Administração pública,1224,5284,CAGED Antigo
2019-04-01,P,Educação,9521,43735,CAGED Antigo
2019-04-01,Q,Saúde humana e serviço social,20907,71194,CAGED Antigo
2019-04-01,R,"Artes, cultura e esporte",66,8718,CAGED Antigo
2019-04-01,S,Outros serviços,2369,29967,CAGED Antigo
2019-04-01,T,Serviços domésticos,-11,181,CAGED Antigo
2019-04-01,U,Organismos internacionais,14,54,CAGED Antigo
2019-05-01,A,Agropecuária,37335,117256,CAGED Antigo
2019-05-01,B,Indústria extrativa,693,4094,CAGED Antigo
2019-05-01,C,Indústria de transformação,-7377,196753,CAGED Antigo
2019-05-01,D,Eletricidade e gás,-111,1345,CAGED Antigo
2019-05-01,E,"Água, esgoto e resíduos",-237,5997,CAGED Antigo
2019-05-01,F,Construção,8475,130064,CAGED Antigo
2019-05-01,G,Comércio e reparação,-11226,326533,CAGED Antigo
2019-05-01,H,Transporte e armazenagem,-4596,68147,CAGED Antigo
2019-05-01,I,Alojamento e alimentação,-2213,87882,CAGED Antigo
2019-05-01,J,Informação e comunicação,1263,29605,CAGED Antigo
2019-05-01,K,Atividades financeiras,1553,15357,CAGED Antigo
2019-05-01,L,Atividades imobiliárias,733,5951,CAGED Antigo
2019-05-01,M,Atividades profissionais e científicas,825,42796,CAGED Antigo
2019-05-01,N,Atividades administrativas e serviços,-2844,173590,CAGED Antigo
2019-05-01,O,Administração pública,993,4842,CAGED Antigo
2019-05-01,P,Educação,3637,38100,CAGED Antigo
2019-05-01,Q,Saúde humana e serviço social,6222,60684,CAGED Antigo
2019-05-01,R,"Artes, cultura e esporte",-84,8528,CAGED Antigo
2019-05-01,S,Outros serviços,-883,29573,CAGED Antigo
2019-05-01,T,Serviços domésticos,-23,160,CAGED Antigo
2019-05-01,U,Organismos internacionais,5,47,CAGED Antigo
2019-06-01,A,Agropecuária,22772,98225,CAGED Antigo
2019-06-01,B,Indústria extrativa,503,3699,CAGED Antigo
2019-06-01,C,Indústria de transformação,-10794,175031,CAGED Antigo
2019-06-01,D,Eletricidade e gás,-217,1154,CAGED Antigo
2019-06-01,E,"Água, esgoto e resíduos",2876,10095,CAGED Antigo
2019-06-01,F,Construção,12873,121752,CAGED Antigo
2019-06-01,G,Comércio e reparação,-2140,304399,CAGED Antigo
2019-06-01,H,Transporte e armazenagem,2768,65370,CAGED Antigo
2019-06-01,I,Alojamento e alimentação,-125,79441,CAGED Antigo
2019-06-01,J,Informação e comunicação,2457,28595,CAGED Antigo
2019-06-01,K,Atividades financeiras,2633,15698,CAGED Antigo
2019-06-01,L,Atividades imobiliárias,561,5274,CAGED Antigo
2019-06-01,M,Atividades profissionais e científicas,3877,41467,CAGED Antigo
2019-06-01,N,Atividades administrativas e serviços,8359,168508,CAGED Antigo
2019-06-01,O,Administração pública,469,3629,CAGED Antigo
2019-06-01,P,Educação,-7818,30902,CAGED Antigo
2019-06-01,Q,Saúde humana e serviço social,7966,58993,CAGED Antigo
2019-06-01,R,"Artes, cultura e esporte",482,7891,CAGED Antigo
2019-06-01,S,Outros serviços,929,27731,CAGED Antigo
2019-06-01,T,Serviços domésticos,7,193,CAGED Antigo
2019-06-01,U,Organismos internacionais,-2,59,CAGED Antigo
2019-07-01,A,Agropecuária,4869,86562,CAGED Antigo
2019-07-01,B,Indústria extrativa,965,4297,CAGED Antigo
2019-07-01,C,Indústria de transformação,5356,201070,CAGED Antigo
2019-07-01,D,Eletricidade e gás,29,1403,CAGED Antigo
2019-07-01,E,"Água, esgoto e resíduos",483,6490,CAGED Antigo
2019-07-01,F,Construção,18882,137769,CAGED Antigo
2019-07-01,G,Comércio e reparação,5639,325868,CAGED Antigo
2019-07-01,H,Transporte e armazenagem,-1314,66599,CAGED Antigo
2019-07-01,I,Alojamento e alimentação,2,86141,CAGED Antigo
2019-07-01,J,Informação e comunicação,4579,30389,CAGED Antigo
2019-07-01,K,Atividades financeiras,2846,16998,CAGED Antigo
2019-07-01,L,Atividades imobiliárias,728,5868,CAGED Antigo
2019-07-01,M,Atividades profissionais e científicas,6065,46472,CAGED Antigo
2019-07-01,N,Atividades administrativas e serviços,2224,177825,CAGED Antigo
2019-07-01,O,Administração pública,-337,3765,CAGED Antigo
2019-07-01,P,Educação,-10923,34520,CAGED Antigo
2019-07-01,Q,Saúde humana e serviço social,2707,60319,CAGED Antigo
2019-07-01,R,"Artes, cultura e esporte",308,8741,CAGED Antigo
2019-07-01,S,Outros serviços,653,29817,CAGED Antigo
2019-07-01,T,Serviços domésticos,69,229,CAGED Antigo
2019-07-01,U,Organismos internacionais,-10,47,CAGED Antigo
2019-10-01,A,Agropecuária,-7883,70091,CAGED Antigo
2019-10-01,B,Indústria extrativa,833,4318,CAGED Antigo
2019-10-01,C,Indústria de transformação,9323,199271,CAGED Antigo
2019-10-01,D,Eletricidade e gás,-89,1105,CAGED Antigo
2019-10-01,E,"Água, esgoto e resíduos",-861,6513,CAGED Antigo
2019-10-01,F,Construção,6737,133935,CAGED Antigo
2019-10-01,G,Comércio e reparação,44745,372015,CAGED Antigo
2019-10-01,H,Transporte e armazenagem,4591,70504,CAGED Antigo
2019-10-01,I,Alojamento e alimentação,4274,96204,CAGED Antigo
2019-10-01,J,Informação e comunicação,3880,30041,CAGED Antigo
2019-10-01,K,Atividades financeiras,-1501,16573,CAGED Antigo
2019-10-01,L,Atividades imobiliárias,48,5402,CAGED Antigo
2019-10-01,M,Atividades profissionais e científicas,2200,46359,CAGED Antigo
2019-10-01,N,Atividades administrativas e serviços,1372,184123,CAGED Antigo
2019-10-01,O,Administração pública,-394,2805,CAGED Antigo
2019-10-01,P,Educação,58,31710,CAGED Antigo
2019-10-01,Q,Saúde humana e serviço social,4204,57423,CAGED Antigo
2019-10-01,R,"Artes, cultura e esporte",-458,8136,CAGED Antigo
2019-10-01,S,Outros serviços,-223,28289,CAGED Antigo
2019-10-01,T,Serviços domésticos,-14,192,CAGED Antigo
2019-10-01,U,Organismos internacionais,10,45,CAGED Antigo
2019-11-01,A,Agropecuária,-19128,61061,CAGED Antigo
2019-11-01,B,Indústria extrativa,162,3504,CAGED Antigo
2019-11-01,C,Indústria de transformação,-25022,163295,CAGED Antigo
2019-11-01,D,Eletricidade e gás,158,1403,CAGED Antigo
2019-11-01,E,"Água, esgoto e resíduos",246,5306,CAGED Antigo
2019-11-01,F,Construção,-8367,113075,CAGED Antigo
2019-11-01,G,Comércio e reparação,107410,396450,CAGED Antigo
2019-11-01,H,Transporte e armazenagem,1791,67060,CAGED Antigo
